X1 cel rozszerzone
0.9264214046822743 -14.245199272946262 -11.728713109572702
0.9331103678929766 -14.138396430288408 -11.677865434336333
0.939799331103679 -14.030341104502321 -11.627398163801736
0.9464882943143813 -13.921024317214322 -11.577319615267125
0.9531772575250836 -13.81043709005073 -11.52763771484982
0.959866220735786 -13.69857044463787 -11.478360000009104
0.9665551839464883 -13.58541540260206 -11.429493622488081
0.9732441471571907 -13.47096298556962 -11.38104535165705
0.979933110367893 -13.355204215166875 -11.333021578240835
0.9866220735785953 -13.23813011302014 -11.28542831841245
0.9933110367892977 -13.119731700755743 -11.238271218235345
1.0 -13.0 -11.191555558436619
