X1 cel rozszerzone
-297.65886287625415 -131864978.85521463 -1.319364302085552E8
-290.9698996655518 -123173518.96806304 -1.2323888690055634E8
-284.28093645484955 -114872618.335952 -1.1493214338307025E8
-277.5919732441472 -106953298.5852021 -1.070072188346088E8
-270.90301003344484 -99406581.34213443 -9.945513243368429E7
-264.2140468227425 -92223488.23306988 -9.226690335880892E7
-257.52508361204013 -85395040.88432938 -8.543355078849481E7
-250.83612040133778 -78912260.9222338 -7.894609390125409E7
-244.14715719063543 -72766169.9731041 -7.279555187559892E7
-237.45819397993307 -66947789.66326117 -6.697294389004142E7
-230.76923076923072 -61448141.61902589 -6.146928912309366E7
-224.08026755852848 -56258247.466719314 -5.627560675326784E7
-217.39130434782612 -51369128.83266215 -5.138291595907582E7
-210.70234113712377 -46771807.343175374 -4.678223591902977E7
-204.0133779264214 -42457304.62457993 -4.24645858116417E7
-197.32441471571906 -38416642.30319672 -3.842098481542359E7
-190.6354515050167 -34640842.00534665 -3.464245210888742E7
-183.94648829431435 -31120925.357350633 -3.1120006870545078E7
-177.257525083612 -27847913.98552957 -2.7844668278908443E7
-170.56856187290975 -24812829.516204435 -2.4807455512489367E7
-163.8795986622074 -22006693.57569603 -2.199938774979947E7
-157.19063545150505 -19420527.790325318 -1.9411484169350464E7
-150.5016722408027 -17045353.78641321 -1.7034763949653883E7
-143.81270903010034 -14872193.19028062 -1.4860246269221125E7
-137.12374581939798 -12892067.628248451 -1.2878950306563431E7
-130.43478260869563 -11095998.72663762 -1.1081895240191827E7
-123.74581939799327 -9475008.111769034 -9460100.248617064
-117.05685618729092 -8020117.409963605 -8004584.510349554
-110.36789297658868 -6722348.247542263 -6706367.203899265
-103.67892976588632 -5572722.250825876 -5556467.507775487
-96.98996655518397 -4562261.046135376 -4545904.60048675
-90.30100334448161 -3681986.2597916755 -3665697.660540403
-83.61204013377926 -2922919.518115683 -2906865.866442168
-76.9230769230769 -2276082.44742831 -2260428.396695383
-70.23411371237455 -1732496.6740504666 -1717404.4297998138
-63.5451505016722 -1283183.824303063 -1268813.1442496555
-56.856187290969956 -919165.5245070162 -905673.718530042
-50.1672240802676 -631463.4009832233 -619005.3311105031
-43.47826086956525 -411099.08005260216 -399827.1604319208
-36.78929765886289 -249094.18803606302 -239158.38487759247
-30.100334448160538 -136470.3512545164 -128018.18270049016
-23.411371237458184 -64249.19602887272 -57425.73180292791
-16.72240802675583 -23452.348680042425 -18400.20884086802
-10.033444816053475 -5101.435528935952 -1960.7827153206063
-3.3444816053511204 -218.08289646374297 872.4738259768375
3.3444816053511204 176.08289646374297 -917.0809596928204
10.033444816053475 5059.435528935952 1648.943299821011
16.72240802675583 23410.348680042425 17552.133148022953
23.411371237458184 64207.19602887272 55773.31812244373
30.100334448160538 136428.3512545164 125293.32137512129
36.78929765886278 249052.18803606072 235092.96495638517
43.47826086956525 411057.08005260216 394153.0705970478
50.16722408026749 631421.400983219 611454.4599070251
56.856187290969956 919123.5245070162 895977.9544422202
63.5451505016722 1283141.824303063 1256704.3757313667
70.23411371237466 1732454.674050475 1702614.5452883947
76.9230769230769 2276040.44742831 2242689.284618495
83.61204013377937 2922877.5181156946 2885909.4152215743
90.30100334448161 3681944.2597916755 3641255.7585940063
96.98996655518386 4562219.04613536 4517709.1362299295
103.67892976588632 5572680.250825876 5524250.369621914
110.36789297658856 6722306.2475422425 6669860.280261304
117.05685618729103 8020075.409963628 7963519.689638782
123.74581939799327 9474966.111769034 9414209.41924427
130.43478260869574 11095956.72663765 1.1030910290567426E7
137.12374581939798 12892025.628248451 1.2822603125097355E7
143.81270903010022 14872151.190280585 1.4798268744323066E7
150.5016722408027 17045311.78641321 1.6966887969733387E7
157.19063545150493 19420485.790325277 1.933744162281674E7
163.8795986622074 22006651.57569603 2.191891052506176E7
170.56856187290964 24812787.516204387 2.4720275497956604E7
177.2575250836121 27847871.985529624 2.7750517362989727E7
183.94648829431435 31120883.357350633 3.101861694164911E7
190.63545150501682 34640800.00534671 3.45335550554231E7
197.32441471571906 38416600.30319672 3.8304312525799565E7
204.0133779264213 42457262.62457987 4.233987017426664E7
210.70234113712377 46771765.343175374 4.664920882231248E7
217.391304347826 51369086.83266206 5.124130929142479E7
224.08026755852848 56258205.466719314 5.61251524030918E7
230.76923076923072 61448099.61902589 6.130971897880113E7
237.45819397993318 66947747.66326126 6.680398984004106E7
244.14715719063543 72766127.9731041 7.261694580829908E7
250.8361204013379 78912218.92223391 7.875756770506348E7
257.52508361204013 85394998.88432938 8.523483635182169E7
264.2140468227424 92223446.23306976 9.205773257006183E7
270.90301003344484 99406539.34213443 9.923523718127194E7
277.5919732441471 106953256.58520198 1.0677633100693941E8
284.28093645484955 114872576.335952 1.146899948685526E8
290.9698996655518 123173476.96806304 1.2298520958759874E8
297.65886287625426 131864936.85521477 1.3167095598556627E8
304.3478260869565 140955934.3710857 1.407562148839424E8
311.03678929765897 150455447.8893555 1.5024996710421553E8
317.7257525083612 160372455.78370267 1.601611934678729E8
324.41471571906345 170715936.42780653 1.7049887479640254E8
331.1036789297659 181494868.19534662 1.8127199191129264E8
337.79264214046816 192718229.46000126 1.9248952563403037E8
344.48160535117063 204394998.5954503 2.0416045678610414E8
351.17056856187287 216534153.97537208 2.1629376618900102E8
357.85953177257534 229144673.97344646 2.288984346642097E8
364.5484949832776 242235536.96335167 2.4198344303321698E8
371.2374581939798 255815721.31876728 2.5555777211751115E8
377.9264214046823 269894205.4133728 2.6963040273858047E8
384.6153846153845 284479967.62084645 2.842103157179117E8
391.304347826087 299581986.3148682 2.9930649187699366E8
397.99331103678924 315209239.8691161 3.1492791203731316E8
404.6822742474917 331370706.6572705 3.31083557020359E8
411.37123745819395 348075365.05300915 3.477824076476178E8
418.0602006688964 365332193.4300125 3.650334447405786E8
424.74916387959865 383150170.1619583 3.828456491207279E8
431.4381270903009 401538273.6225262 4.012280016095541E8
438.12709030100336 420505482.1853961 4.2018948302854556E8
444.8160535117056 440060774.22424567 4.397390741991889E8
451.5050167224081 460213128.1127554 4.598857559429731E8
458.1939799331103 480971522.22460294 4.806385090813846E8
464.8829431438128 502344934.9334688 5.020063144359126E8
471.571906354515 524342344.6130307 5.2399815282804346E8
478.2608695652175 546972729.6369692 5.466230050792663E8
484.94983277591973 570245068.3789617 5.698898520110675E8
491.638795986622 594168339.2126883 5.938076744449356E8
498.32775919732444 618751520.5118288 6.183854532023591E8
505.0167224080267 644003590.6500605 6.436321691048241E8
511.70568561872915 669933528.0010645 6.695568029738203E8
518.3946488294314 696550310.9385178 6.961683356308336E8
525.0836120401339 723862917.8361015 7.234757478973534E8
531.7725752508361 751880327.067493 7.514880205948658E8
538.4615384615386 780611517.0063728 7.802141345448602E8
545.1505016722408 810065466.0264184 8.096630705688229E8
551.839464882943 840251152.5013098 8.398438094882423E8
558.5284280936455 871177554.8047271 8.707653321246072E8
565.2173913043478 902853651.3103472 9.024366192994035E8
571.9063545150502 935288420.3918517 9.348666518341208E8
578.5953177257525 968490840.4229171 9.680644105502449E8
585.2842809364549 1002469889.7772249 1.0020388762692657E9
591.9732441471572 1037234546.828452 1.0367990298126689E9
598.6622073578594 1072793789.9502783 1.0723538520019431E9
605.3511705685619 1109156597.5163844 1.1087123236585777E9
612.0401337792641 1146331947.900447 1.1458834256040573E9
618.7290969899666 1184328819.4761474 1.1838761386598728E9
625.4180602006688 1223156190.6171622 1.2226994436475093E9
632.1070234113713 1262823039.6971734 1.262362321388457E9
638.7959866220735 1303338345.089857 1.3028737527042012E9
645.484949832776 1344711085.1688952 1.3442427184162326E9
652.1739130434783 1386950238.3079643 1.3864781993460357E9
658.8628762541805 1430064782.8807442 1.4295891763150995E9
665.551839464883 1474063697.260916 1.473584630144914E9
672.2408026755852 1518955959.822156 1.5184735416569636E9
678.9297658862877 1564750548.9381456 1.5642648916727386E9
685.6187290969899 1611456442.9825616 1.6109676610137246E9
692.3076923076924 1659082620.3290856 1.658590830501412E9
698.9966555183946 1707638059.351394 1.707143380957285E9
705.6856187290971 1757131738.4231687 1.7566342932028356E9
712.3745819397993 1807572635.9180858 1.8070725480595474E9
719.0635451505016 1858969730.2098258 1.85846712634891E9
725.752508361204 1911331999.6720695 1.9108270088924131E9
732.4414715719063 1964668422.678493 1.9641611765115411E9
739.1304347826087 2018987977.6027782 2.018478610027785E9
745.819397993311 2074299642.8186014 2.0737882902626293E9
752.5083612040135 2130612396.6996446 2.130099198037565E9
759.1973244147157 2187935217.619584 2.187420314174077E9
765.8862876254182 2246277083.9521017 2.2457606194936547E9
772.5752508361204 2305646974.070873 2.3051290948177853E9
779.2642140468226 2366053866.349579 2.3655347209679556E9
785.9531772575251 2427506739.1619015 2.4269864787656565E9
792.6421404682274 2490014570.8815145 2.489493349032372E9
799.3311036789298 2553586339.8821015 2.5530643125895934E9
806.0200668896321 2618231024.5373383 2.617708350258805E9
812.7090301003345 2683957603.220907 2.6834344428614984E9
819.3979933110368 2750775054.306483 2.7502515712191567E9
826.0869565217392 2818692356.16775 2.8181687161532726E9
832.7759197324415 2887718487.1783824 2.887194858485329E9
839.4648829431437 2957862425.7120605 2.957338979036816E9
846.1538461538462 3029133150.142467 3.0286100586292243E9
852.8428093645484 3101539638.843277 3.101017078084036E9
859.5317725752509 3175090870.1881723 3.1745690182227445E9
866.2207357859531 3249795822.550828 3.249274859866832E9
872.9096989966556 3325663474.304929 3.325143583837792E9
879.5986622073578 3402702803.824148 3.402184170957106E9
886.2876254180601 3480922789.4821677 3.480405602046265E9
892.9765886287626 3560332409.652669 3.5598168579267607E9
899.6655518394648 3640940642.7093267 3.6404269194200735E9
906.3545150501673 3722756467.025824 3.7222447673476963E9
913.0434782608695 3805788860.975836 3.8052793825311136E9
919.732441471572 3890046802.933046 3.889539745791817E9
926.4214046822742 3975539271.2711277 3.97503483795129E9
933.1103678929767 4062275244.363766 4.061773639831025E9
939.7993311036789 4150263700.584635 4.149765132252504E9
946.4882943143812 4239513618.307416 4.239018296037218E9
953.1772575250836 4330033975.905791 4.329542112006658E9
959.8662207357859 4421833751.753433 4.421345560982304E9
966.5551839464883 4514921924.224028 4.514437623785653E9
973.2441471571906 4609307471.691248 4.608827281238185E9
979.933110367893 4704999372.528778 4.704523514161393E9
986.6220735785953 4802006605.110292 4.80153530337676E9
993.3110367892978 4900338147.809476 4.899871629705778E9
1000.0 5000002979.0 4.999541473969932E9
